0.25 0.49955222696050466 0.0015704614173643883 1.12176949306485 1.131564066824321 2.124547883513358 1.1217695011075657 0.8832591947611715 1 -0.015527609317813973 -0.07999999999999918 -0.586666666666666 0.0 0.0 0.0 0.3162277683729184
0.275 0.4997071993146666 0.00202495805638514 1.1484102896841395 1.1597182323108541 2.133754738600997 1.1484108534827915 0.8617006487449015 0 -0.01967393578521827 -0.05333333333333279 -0.5333333333333332 0.0 0.0 0.0 0.3162277683729184
0.3 0.49989324140828084 0.0025553393274052594 1.177787977917896 1.1903892961253368 2.146057015934166 1.1777902772629139 0.839368490156338 1 -0.024437584899708115 -0.05333333333333279 -0.5066666666666659 0.0 0.0 0.0 0.3162277683729184
0.32500002 0.5001170341950437 0.0031749441226339714 1.209955134497037 1.2235314106293447 2.1609522172313747 1.209960872290191 0.8164881113480187 1 -0.029822261010984254 -0.05333333333333279 -0.47999999999999954 0.0 0.0 0.0 0.3162277683729184
0.35 0.5003817922034811 0.0038901694730092418 1.2449681053302133 1.2590943924312594 2.178111738178239 1.2449796468332297 0.7932680101311276 1 -0.03583886660646999 -0.05333333333333279 -0.45333333333333314 0.0 0.0 0.0 0.3162277683729184
0.375 0.5006880901084568 0.004702122174686019 1.2828868130082445 1.2970236817392755 2.197311811168143 1.282907348320721 0.7698974978209651 1 -0.04245851976195552 -0.05333333333333279 -0.42666666666666586 0.0 0.0 0.0 0.3162277683729184
0.4 0.5010380766784257 0.005615045132139951 1.323774552029267 1.337260314864641 2.218394573490502 1.3238082834507094 0.7465454044993265 1 -0.04972437160221168 -0.05333333333333279 -0.42666666666666586 3.170813255981804e-5 -0.014384045895358086 0.08000000000000007 -0.293333333333333
0.425 0.501442341439038 0.006650049114377499 1.3676977724015893 1.3797409124072295 2.2412451154674056 1.3677501282262996 0.7233596433134848 1 -0.058455022324247555 -0.05333333333333279 -0.39999999999999947 0.00016078226676160713 -0.034794155859185175 0.053333333333334565 -0.293333333333333
0.45000002 0.5019064582449374 0.007818198323999326 1.4147258523147679 1.4243976854222247 2.2657774307062155 1.414803728477989 0.7004674785525195 2 -0.06801022275586108 -0.05333333333333279 -0.3733333333333331 0.0004161007479669614 -0.054266818174539634 0.026666666666667282 -0.293333333333333
0.475 0.5024277765936234 0.009114091461808416 1.4649308605998554 1.4711584615838331 2.291925535219288 1.4650428914340465 0.6779763401800516 2 -0.07818349554960259 -0.05333333333333279 -0.3466666666666658 0.000812217159959242 -0.07204677058471319 0.0 -0.293333333333333
0.5 0.5030102806211304 0.010545578181593296 1.5183873097291392 1.5199467330408751 2.3196376957264553 1.5185441689016081 0.6559750364527084 2 -0.08858525920823627 -0.05333333333333279 -0.3199999999999994 0.0013431719932201604 -0.08719673860208127 -0.026666666666666394 -0.293333333333333
0.52500004 0.5036656357978506 0.012135850986021657 1.5751719001320976 1.5706817273087659 2.348872585761704 1.575386632615029 0.6345352323580038 1 -0.101425769887555 -0.026666666666666394 -0.293333333333333 0.002006870720807646 -0.101425769887555 -0.026666666666666394 -0.293333333333333
0.55 0.5044140281573263 0.013925122242970933 1.6353632566269873 1.6232785021729792 2.3795966685966037 1.6356516423006662 0.6137130815260744 1 -0.1149321314576737 -0.026666666666666394 -0.2666666666666666 0.002788373373873782 -0.1149321314576737 -0.026666666666666394 -0.2666666666666666
0.575 0.5052067085588178 0.0158157113370454 1.6990416577882457 1.6776480652002979 2.411782378423338 1.6994226069941956 0.5935509203902501 1 -0.12780205609633105 -0.026666666666666394 -0.23999999999999932 0.003657887038494429 -0.12780205609633105 -0.026666666666666394 -0.23999999999999932
0.6 0.5061196676763845 0.017959393353716546 1.7662887590851966 1.7336975180742025 2.4454068307814882 1.7667847401311705 0.5740789538169342 2 -0.1443840925289354 -0.026666666666666394 -0.23999999999999932 0.004640864048939584 -0.1443840925289354 -0.026666666666666394 -0.23999999999999932
0.625 0.5071050133858337 0.02026015265047376 1.8371873106403374 1.7913302255984351 2.4804508893486075 1.8378248089116527 0.5553168799929992 2 -0.16134046098064947 -0.026666666666666394 -0.21333333333333293 0.005718899034246367 -0.16134046098064947 -0.026666666666666394 -0.21333333333333293
0.65000004 0.5081815357902785 0.022755311806625822 1.9118208704622557 1.8504460088546013 2.5168984756900987 1.9126308784177 0.5372754183996027 2 -0.1779781843742556 0.0 -0.18666666666666654 0.006861311078980104 -0.1779781843742556 0.0 -0.18666666666666654
0.675 0.509396608919255 0.025539334031367433 1.9902735140115344 1.9109413616617874 2.55473604620604 1.9912920509367704 0.5199577179807338 1 -0.1982328303738043 0.0 -0.15999999999999925 0.008139387451642695 -0.1982328303738043 0.0 -0.15999999999999925
0.7 0.510665822395277 0.02844308562636344 2.0726295409553024 1.9727096891741513 2.5939521848877733 2.0738982009168314 0.5033606331843016 2 -0.21644723330582757 0.0 -0.15999999999999925 0.009443402188004792 -0.21644723330582757 0.0 -0.15999999999999925
0.725 0.5121306205886962 0.03174911355226051 2.15897317995998 2.0356415671713903 2.6345372765769874 2.1605397059489357 0.4874758636441943 2 -0.241385599933962 0.0 -0.13333333333333286 0.010922887625855965 -0.241385599933962 0.0 -0.13333333333333286
0.75 0.5136089719863571 0.035092983556647916 2.249388292358423 2.0996250203471662 2.6764832362464595 2.251307174143212 0.47229095920567743 1 -0.26080099624314645 0.026666666666667282 -0.10666666666666647 0.012389361894593665 -0.26080099624314645 0.026666666666667282 -0.10666666666666647
0.77500004 0.5153103168471241 0.0388931750153223 2.3439580755117366 2.1645458176895036 2.7197832772174486 2.3462911682318888 0.45779019613413635 2 -0.2889553008470984 0.0 -0.10666666666666647 0.01403237187377817 -0.2889553008470984 0.0 -0.10666666666666647
0.8 0.5170576984222979 0.042795343047535295 2.442764766663814 2.230287782871083 2.764431706380016 2.4455819267029137 0.4439553330369791 2 -0.3126979210376462 0.026666666666667282 -0.07999999999999918 0.015645076462321907 -0.3126979210376462 0.026666666666667282 -0.07999999999999918
0.825 0.5190183528332846 0.047133498093615334 2.545889348061376 2.2967331174304446 2.8104237381061266 2.5492690822371302 0.4307662565931795 2 -0.34205982120813416 0.026666666666667282 -0.05333333333333279 0.017429120417693893 -0.34205982120813416 0.026666666666667282 -0.05333333333333279
0.85 0.5210588399960023 0.051640267736790424 2.6534112540811257 2.363762734427666 2.857755321141832 2.6574413776936336 0.41820152790274245 2 -0.3707080987537184 0.026666666666667282 -0.05333333333333279 0.019175857278428642 -0.3707080987537184 0.026666666666667282 -0.05333333333333279
0.875 0.5233098489510969 0.05657650748887322 2.7654080810736605 2.4312566001954234 2.9064229746281236 2.7701863798623454 0.40623884037114416 1 -0.39971026261878134 0.026666666666667282 -0.026666666666666394 0.02100778287700274 -0.39971026261878134 0.026666666666667282 -0.026666666666666394
0.90000004 0.5256941914531766 0.061787288247368566 2.881955300595331 2.499094081782791 2.9564236307659812 2.887590191179637 0.39485539972202316 2 -0.43396093600787966 0.026666666666667282 -0.026666666666666394 0.0228617682989948 -0.43396093600787966 0.026666666666667282 -0.026666666666666394
0.925 0.5281021716066168 0.0670526359990441 3.00312597666234 2.5671542976987096 3.0077544826254394 3.0097371595855784 0.38402823612748516 2 -0.4650013064215078 0.053333333333334565 0.0 0.02460112635904138 -0.4650013064215078 0.053333333333334565 0.0
0.95 0.5308511492140192 0.07300665910099302 3.1289904876182706 2.635316469603808 3.0604128363308614 3.136709586686717 0.37373445767759084 3 -0.4994576089898908 0.053333333333334565 0.026666666666667282 0.026457756623618683 -0.4994576089898908 0.053333333333334565 0.026666666666667282
0.975 0.5337133766249667 0.07919322271313256 3.259616253165884 2.703460272670347 3.1143959673724764 3.26858743438055 0.36395145355594366 2 -0.5398374142038194 0.053333333333334565 0.026666666666667282 0.028237055788745694 -0.5398374142038194 0.053333333333334565 0.026666666666667282
1.0 0.5366336532611549 0.08550125873147385 3.3950674670706102 2.771466182429302 3.169700981171085 3.4054480300959296 0.3546570544107361 3 -0.5742178328582866 0.08000000000000007 0.053333333333334565 0.02989675841679728 -0.5742178328582866 0.08000000000000007 0.053333333333334565
1.025 0.5398865736030238 0.09247926278931662 3.535404836000427 2.839215816042061 3.226324678284466 3.547365770808033 0.34582965654806624 3 -0.6112643117713572 0.053333333333334565 0.053333333333334565 0.03166950221484752 -0.6112643117713572 0.053333333333334565 0.053333333333334565
1.0500001 0.543215179830314 0.09961260070709665 3.68068532492629 2.9065922660786723 3.2842634248069245 3.6944118259982526 0.3374483157551753 3 -0.6555756749917102 0.08000000000000007 0.08000000000000007 0.03328424516766036 -0.6555756749917102 0.08000000000000007 0.08000000000000007
1.075 0.5465604819030285 0.10678254995932901 3.830961909465804 2.9734804250369105 3.3435130286226453 3.846653839747929 0.329492815801449 3 -0.6972108999460599 0.08000000000000007 0.08000000000000007 0.03476276061163521 -0.6972108999460599 0.08000000000000007 0.08000000000000007
1.1 0.5502628734272654 0.11466913284212976 3.986283335515411 3.0397672990103137 3.404068622209446 4.0041556321810345 0.3219437159720162 3 -0.735688419537294 0.10666666666666735 0.10666666666666735 0.03634667828173125 -0.735688419537294 0.10666666666666735 0.10666666666666735
1.125 0.5542011332478838 0.12302912121948284 4.146693886480695 3.105342309088639 3.465924552697426 4.166976900505765 0.31478238136697967 3 -0.7768942935213708 0.08000000000000007 0.10666666666666735 0.03789973411352082 -0.7768942935213708 0.08000000000000007 0.10666666666666735
1.15 0.558117184536207 0.1313455563780871 4.312233158382923 3.170097579259471 3.529074279850454 4.335172919944733 0.30799099914729433 2 -0.8252204148277846 0.08000000000000007 0.10666666666666735 0.039227424907886076 -0.8252204148277846 0.08000000000000007 0.10666666666666735
1.1750001 0.5622125473769617 0.14002065599242097 4.482935843088728 3.2339282097666153 3.5935102825831042 4.50879424489356 0.3015525834224666 3 -0.8736565428727802 0.10666666666666735 0.13333333333333464 0.04046382086352554 -0.8736565428727802 0.10666666666666735 0.13333333333333464
1.2 0.566644429771285 0.14936799802623613 4.658831519888337 3.2967325350642356 3.659223974540391 4.687886410701337 0.2954509710521942 3 -0.9161399632401517 0.13333333333333464 0.16000000000000014 0.041799900761694625 -0.9161399632401517 0.13333333333333464 0.16000000000000014
1.225 0.5711424781770519 0.15884602380520474 4.839944455624446 3.3584123656893454 3.7262056291801273 4.872489636529922 0.28967081026719443 3 -0.9591505762708281 0.13333333333333464 0.16000000000000014 0.04305032933587231 -0.9591505762708281 0.13333333333333464 0.16000000000000014
1.25 0.5757463663487251 0.16853321777709085 5.026293413558498 3.4188732135482964 3.7944443146878397 5.062638529816317 0.2841975436988056 4 -0.9987690867103127 0.16000000000000014 0.18666666666666742 0.04413701555096696 -0.9987690867103127 0.16000000000000014 0.18666666666666742
1.275 0.5803736496692379 0.17826381833598992 5.217891471149827 3.478024500280952 3.863927838943738 5.258361792933333 0.27901738713623336 3 -1.050332399120297 0.10666666666666735 0.16000000000000014 0.04505399702635577 -1.050332399120297 0.10666666666666735 0.16000000000000014
1.3000001 0.5853332342693125 0.18865475829286416 5.414745846914791 3.535779748520115 3.9346427046494576 5.459681932723543 0.2741173051006088 4 -1.0994177616215055 0.13333333333333464 0.18666666666666742 0.04610359580884535 -1.0994177616215055 0.13333333333333464 0.18666666666666742
1.325 0.5904456331772283 0.1993461794694058 5.616857736531109 3.592056756006897 4.006574074604491 5.666614973660131 0.2694849841282396 3 -1.1476446088424026 0.13333333333333464 0.18666666666666742 0.047143257820246136 -1.1476446088424026 0.13333333333333464 0.18666666666666742
1.35 0.5955758442230007 0.21006719085430225 5.824222158353095 3.646777752652714 4.079705747012568 5.8791701754705255 0.2651088044908445 4 -1.1912816038944576 0.16000000000000014 0.2133333333333347 0.04799694087770973 -1.1912816038944576 0.16000000000000014 0.2133333333333347
1.375 0.6007521259592742 0.22087342283716926 6.036827808507188 3.6998695407511124 4.154020140591406 6.097349756144067 0.2609778109409453 3 -1.2361671575360078 0.16000000000000014 0.2133333333333347 0.0486853469639685 -1.2361671575360078 0.16000000000000014 0.2133333333333347
1.4 0.6060453710027016 0.2319057763187321 6.254656925751188 3.751263618642718 4.2294982891543675 6.32114862132746 0.25708168295299516 3 -1.2735561223245224 0.16000000000000014 0.2133333333333347 0.04938847839366831 -1.2735561223245224 0.16000000000000014 0.2133333333333347
1.4250001 0.6115951970245609 0.24344260714520372 6.477685166283594 3.8008962882183965 4.306119845243863 6.550554101194747 0.25341070483362427 4 -1.3160360448446862 0.18666666666666742 0.2400000000000002 0.05012050969946639 -1.3160360448446862 0.18666666666666742 0.2400000000000002
1.45 0.6171622538361163 0.2550043427489658 6.705881488711952 3.848708746713806 4.383863092314244 6.785545695958148 0.2499557359920902 4 -1.3517275337401409 0.18666666666666742 0.2400000000000002 0.050806990157310904 -1.3517275337401409 0.18666666666666742 0.2400000000000002
1.475 0.6228306795379934 0.2667583969246624 6.939208049398882 3.894647163298156 4.462704964880157 7.02609483126511 0.24670818159398594 3 -1.3871455438175404 0.13333333333333464 0.2133333333333347 0.05140137433538692 -1.3871455438175404 0.13333333333333464 0.2133333333333347
1.5 0.6284163948322068 0.27833576092902457 7.177620108426755 3.938662740999043 4.542621075993152 7.2721646247924525 0.2436599637653032 3 -1.4238064841426439 0.13333333333333464 0.2133333333333347 0.051864860136699456 -1.4238064841426439 0.13333333333333464 0.2133333333333347
1.525 0.6341513449855457 0.29019948987280486 7.421065946435309 3.9807117645259713 4.623585751350572 7.52370966542011 0.24080349346670069 4 -1.4645941135843938 0.16000000000000014 0.2400000000000002 0.052329289906124066 -1.4645941135843938 0.16000000000000014 0.2400000000000002
1.5500001 0.6400473554321076 0.30237241637160517 7.669486792608035 4.020755634564136 4.705572069305922 7.780675806419138 0.23813164312012614 4 -1.4998470362028375 0.16000000000000014 0.2400000000000002 0.05284340408280822 -1.4998470362028375 0.16000000000000014 0.2400000000000002
1.575 0.6458770170999226 0.31439892361672517 7.922816764097235 4.05876088910957 4.788551906015535 8.042999974140079 0.2356377200379907 4 -1.5292814351650486 0.16000000000000014 0.2400000000000002 0.05332214762350816 -1.5292814351650486 0.16000000000000014 0.2400000000000002
1.6 0.6517946539021562 0.32658688273872893 8.180982817195856 4.094699212402053 4.8724959849418665 8.310609993723546 0.23331544067949658 5 -1.5545852378582896 0.18666666666666742 0.2666666666666675 0.053730391799876105 -1.5530664051787675 0.16000000000000014 0.2400000000000002
1.625 0.6577210368620474 0.33877708339376866 8.443904710573632 4.128547431989971 4.957373929926757 8.583424433384591 0.23115890573807776 4 -1.5828156318158215 0.18666666666666742 0.2666666666666675 0.05412227807223973 -1.5713923263856724 0.16000000000000014 0.2400000000000002
1.65 0.6634135558426436 0.35048357950673314 8.711494980909853 4.160287504433608 5.043154321048368 8.861352468835163 0.22916257604671544 5 -1.6059184680166598 0.18666666666666742 0.2666666666666675 0.05441080853370179 -1.5844684416532284 0.16000000000000014 0.2400000000000002
1.6750001 0.6693704022619847 0.3627020569250272 8.983658931254629 4.189906490116814 5.129804752490006 9.144293769411625 0.2273212492747263 5 -1.6241036736847172 0.18666666666666742 0.2666666666666675 0.054774524791731435 -1.5925204172910414 0.16000000000000014 0.2400000000000002
1.7 0.6753997374599288 0.37504817230784626 9.26029463246156 4.217396517596962 5.217291891668368 9.432138407461807 0.2256300373785198 4 -1.6375962961210828 0.18666666666666742 0.2666666666666675 0.05515593873551557 -1.6184108334647398 0.13333333333333464 0.2400000000000002
1.725 0.6812745993799592 0.38706736857065327 9.54129293802411 4.242754737882434 5.3055815389018095 9.72476679251963 0.2240843447613062 4 -1.6466340629261116 0.18666666666666742 0.2666666666666675 0.05550154332773745 -1.6414582751202142 0.13333333333333464 0.2400000000000002
1.75 0.6870545550039291 0.3988781817539978 9.826537512644414 4.265983268983533 5.394638686927035 10.022049631752148 0.22267984708942476 5 -1.6601598879546142 0.13333333333333464 0.2400000000000002 0.05586959186003598 -1.6601598879546142 0.13333333333333464 0.2400000000000002
1.775 0.6929309504175103 0.41086274306573434 10.115904874848635 4.287089131038043 5.48442757962874 10.323847918104581 0.22141247070909956 5 -1.674698365604321 0.13333333333333464 0.2400000000000002 0.05615152209159568 -1.674698365604321 0.13333333333333464 0.2400000000000002
1.8000001 0.6987293185538138 0.4226715961857772 10.409264453942992 4.306084172274955 5.574911769378933 10.630012947497375 0.22027837260412134 5 -1.6852647284143871 0.13333333333333464 0.2400000000000002 0.05640864454700032 -1.6852647284143871 0.13333333333333464 0.2400000000000002
1.825 0.7045751998074675 0.43455534021196285 10.706478661582366 4.322984986038889 5.666054172443619 10.940386366335701 0.21927392083273073 5 -1.692056608569643 0.13333333333333464 0.2400000000000002 0.05681859065321982 -1.692056608569643 0.13333333333333464 0.2400000000000002
1.85 0.7101681852222128 0.4459127176480532 11.007402978183435 4.337812819065352 5.75781712197545 11.254800250486317 0.2183956753819532 4 -1.695276587187448 0.13333333333333464 0.2400000000000002 0.05711754338932765 -1.695276587187448 0.13333333333333464 0.2400000000000002
1.875 0.7159662746761102 0.45765933227703237 11.31188605438964 4.350593471168822 5.850162418151788 11.573077216752278 0.21764036937720743 5 -1.702148003044478 0.16000000000000014 0.2666666666666675 0.05748284626168201 -1.702148003044478 0.16000000000000014 0.2666666666666675
1.9 0.7217748309719221 0.4694055587303716 11.619769827737704 4.361357186481209 5.943051375094944 11.895030567739738 0.2170048905871552 6 -1.7060313754801344 0.16000000000000014 0.2666666666666675 0.05784674050341839 -1.7060313754801344 0.16000000000000014 0.2666666666666675
1.9250001 0.7273922570077102 0.48074789809901297 11.93088965463453 4.370138536362724 6.036444864266446 12.22046447084761 0.2164862631655486 5 -1.7070906420514529 0.16000000000000014 0.2666666666666675 0.05812950866865092 -1.7070906420514529 0.16000000000000014 0.2666666666666675
1.95 0.7329020750986143 0.49185313772438266 12.245074457696571 4.376976294097509 6.130303354083099 12.549174171957652 0.2160816295754029 5 -1.7055350101706774 0.16000000000000014 0.2666666666666675 0.05840480464228258 -1.7055350101706774 0.16000000000000014 0.2666666666666675
1.975 0.73835705468516 0.5028266076366149 12.562146888439898 4.381913301482861 6.224586945576157 12.880946244197283 0.21578823264525362 6 -1.7015719619228213 0.16000000000000014 0.2666666666666675 0.058693040457655415 -1.7015719619228213 0.16000000000000014 0.2666666666666675
2.0 0.7439461023283169 0.5140459614375252 12.88192350525326 4.384996327427804 6.319255403956227 13.215558871976436 0.21560339771245593 6 -1.7081030150912753 0.10666666666666735 0.2400000000000002 0.05904413874868891 -1.7081030150912753 0.10666666666666735 0.2400000000000002
2.025 0.7494746891285627 0.5251220319001658 13.204214966505413 4.38627591868515 6.41426818603289 13.552782170262246 0.21552451481525514 5 -1.712829852552349 0.10666666666666735 0.2400000000000002 0.05931362698286922 -1.712829852552349 0.10666666666666735 0.2400000000000002
2.05 0.7549281787595861 0.5360254876639865 13.528826238581013 4.3858062428625475 6.50958446346218 13.892378538867947 0.21554902090291264 6 -1.715209969471368 0.10666666666666735 0.2400000000000002 0.05961520113066479 -1.715209969471368 0.10666666666666735 0.2400000000000002
2.075 0.7602581855026053 0.5466595497957971 13.855556818554264 4.383644923879786 6.605163141882473 14.23410305127929 0.21567438204214173 6 -1.715387189265877 0.10666666666666735 0.2400000000000002 0.05993115480009578 -1.715387189265877 0.10666666666666735 0.2400000000000002
2.1000001 0.7653782994150309 0.5568514424824718 14.184200971142303 4.379852870075145 6.700962876023867 14.577703877318722 0.21589807560844565 6 -1.7135020008205897 0.10666666666666735 0.2400000000000002 0.060258268808840644 -1.7135020008205897 0.10666666666666735 0.2400000000000002
2.125 0.7704322086322759 0.5668886378519677 14.514547979498364 4.374494095190582 6.796942080940997 14.922922738709262 0.21621757246275394 6 -1.7096908078378963 0.10666666666666735 0.2400000000000002 0.06061780352490871 -1.7096908078378963 0.10666666666666735 0.2400000000000002
2.15 0.7755425408510436 0.577016539018451 14.846382409338316 4.367635532517393 6.89305893956667 15.269495396345691 0.21663031912668307 7 -1.7040852391248102 0.10666666666666735 0.2400000000000002 0.060885266692748755 -1.7040852391248102 0.10666666666666735 0.2400000000000002
2.175 0.7806293940707248 0.5870755415048764 15.179484385808152 4.3593468425170245 6.989271406826366 15.617152167848037 0.2171337199844752 6 -1.6968115188828699 0.10666666666666735 0.2400000000000002 0.06102205476049236 -1.6968115188828699 0.10666666666666735 0.2400000000000002
2.2 0.7858007387021857 0.5972818372611305 15.513629882440853 4.349700214275417 7.085537210532446 15.965618473713535 0.2177251195565044 7 -1.6879898955183876 0.10666666666666735 0.2400000000000002 0.061274144816617186 -1.6879898955183876 0.10666666666666735 0.2400000000000002
2.2250001 0.7909695752857199 0.6074617297620581 15.848591021477407 4.338770161222873 7.181813849496265 16.31461541015613 0.21840178490519818 7 -1.6794479075130428 0.053333333333334565 0.2133333333333347 0.061631374670810625 -1.6794479075130428 0.053333333333334565 0.2133333333333347
2.25 0.7958387830778735 0.6170213307054603 16.184136384756638 4.326633311555497 7.278058589042814 16.663860346467935 0.21916088825554444 7 -1.6730260617728492 0.053333333333334565 0.2133333333333347 0.06184713818547836 -1.6730260617728492 0.053333333333334565 0.2133333333333347
2.275 0.800467986664401 0.6260802926255886 16.520031334329605 4.313368193881908 7.374228454401918 17.013067544526894 0.2199994899307543 8 -1.6699051444082127 0.08000000000000007 0.2400000000000002 0.061976041195432235 -1.6699051444082127 0.08000000000000007 0.2400000000000002
2.3 0.8051305270448793 0.63518575031497 16.85603834189566 4.299055018647411 7.470280222352435 17.361948797840068 0.22091452172634174 8 -1.6740254920787856 0.08000000000000007 0.2400000000000002 0.06220941102834614 -1.6740254920787856 0.08000000000000007 0.2400000000000002
2.325 0.8098880840723881 0.6444615648228486 17.191917326104992 4.283775455931278 7.566170411498219 17.710214087310245 0.22190277086719287 8 -1.6767361806611238 0.08000000000000007 0.2400000000000002 0.06254940410964581 -1.6767361806611238 0.08000000000000007 0.2400000000000002
2.3500001 0.8145562028691271 0.6535393752744018 17.527425996741385 4.267612410261298 7.661855271648496 18.0575722507245 0.22296086471535825 9 -1.6780890126011525 0.08000000000000007 0.2400000000000002 0.06278885668416251 -1.6780890126011525 0.08000000000000007 0.2400000000000002
2.375 0.8190583238318411 0.6622666577409302 17.862320204756283 4.250649793120116 7.757290772712912 18.403731662777705 0.22408525641871335 9 -1.6781284713886655 0.08000000000000007 0.2400000000000002 0.0629944780600435 -1.6781284713886655 0.08000000000000007 0.2400000000000002
2.4 0.823325983724211 0.6705071261580792 18.196354297107852 4.232972293854667 7.852432593587075 18.748400922305695 0.22527221171224496 10 -1.6768913163418653 0.08000000000000007 0.2400000000000002 0.06314253679899447 -1.6768913163418653 0.08000000000000007 0.2400000000000002
2.425 0.8275996941906768 0.6787424879642622 18.529281475333537 4.214665149725839 7.94723611146503 19.09128954324503 0.2265177971044777 9 -1.6744062082836695 0.08000000000000007 0.2400000000000002 0.06332283324206185 -1.6744062082836695 0.08000000000000007 0.2400000000000002
2.45 0.8318836011968875 0.6869817614731274 18.860854156782786 4.195813915855621 8.041656392047551 19.43210864573796 0.2278178696999022 12 -1.6706933683025575 0.08000000000000007 0.2400000000000002 0.06352213053492578 -1.6706933683025575 0.08000000000000007 0.2400000000000002
2.4750001 0.836087400140931 0.6950451044720745 19.19082433743336 4.176504235846009 8.135648181090897 19.770571643727664 0.22916806892341698 12 -1.665764272724204 0.08000000000000007 0.2400000000000002 0.06371104703463873 -1.665764272724204 0.08000000000000007 0.2400000000000002
2.5 0.8403963206064037 0.7033037819931366 19.51894395521312 4.156821613850543 8.229165897749793 20.106394925293827 0.23056381042400206 11 -1.6596213885021984 0.08000000000000007 0.2400000000000002 0.06392717946918304 -1.6596213885021984 0.08000000000000007 0.2400000000000002
2.525 0.8446010864438489 0.711340084633459 19.844965252784466 4.136851188883308 8.322163630138176 20.4392985219892 0.23200028244120288 13 -1.652257954462644 0.08000000000000007 0.2400000000000002 0.06408041182673208 -1.652257954462644 0.08000000000000007 0.2400000000000002
2.55 0.8486410613933051 0.7190336178556725 20.16864113874659 4.116677512141541 8.414595133537308 20.76900676340913 0.23347244491753333 12 -1.6436578151996972 0.08000000000000007 0.2400000000000002 0.06420402182855273 -1.6436578151996972 0.08000000000000007 0.2400000000000002
2.575 0.8527566424751073 0.7268660867272245 20.48972554626106 4.096384328110899 8.506413831651223 21.09524891327145 0.23497503163278016 12 -1.633795315903088 0.08000000000000007 0.2400000000000002 0.06445419975304739 -1.633795315903088 0.08000000000000007 0.2400000000000002
2.6000001 0.8566146851542628 0.7341721441145956 20.807973788131594 4.076054360199791 8.597572821285205 21.41775978333189 0.23650255562015413 13 -1.6278110730953257 0.053333333333334565 0.2400000000000002 0.06460621048593317 -1.6278110730953257 0.053333333333334565 0.2400000000000002
2.625 0.8602847892650864 0.7410919603110315 21.123142907410255 4.055769101626875 8.688024880805246 21.736280321569687 0.23804931809938454 12 -1.6317345641822172 0.053333333333334565 0.2400000000000002 0.06474069470259236 -1.6317345641822172 0.053333333333334565 0.2400000000000002
2.65 0.8638626149627318 0.7478178526367791 21.4349920226599 4.035608612254448 8.777722482706539 22.050558171192137 0.2396094211270563 13 -1.6338140787685493 0.053333333333334565 0.2400000000000002 0.06490849617643726 -1.6338140787685493 0.053333333333334565 0.2400000000000002
2.675 0.867433244601301 0.7545210068172471 21.74328266703986 4.015651322024905 8.866617810583922 22.360348197171884 0.24117678411854415 14 -1.633943381345476 0.053333333333334565 0.2400000000000002 0.06516409394062879 -1.633943381345476 0.053333333333334565 0.2400000000000002
